System,Orbit number,T_mid,Uncertainty (days),Time System,#,Reference
HAT-P-04,1209,2458980.36887,0.0007098,BJD_TDB,1,This work
HAT-P-05,-1054,2454241.777,0.00022,BJD_TDB,>1,2012MNRAS.422.3099S; 2007ApJ...671L.173B
HAT-P-05,-793,2454969.56817,0.0011,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-793,2454969.56837,0.0018,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-793,2454969.56947,0.0009,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-780,2455005.81857,0.0008,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-769,2455036.49157,0.0015,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-764,2455050.43371,0.00118,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-764,2455050.43453,0.00155,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-662,2455334.85873,0.00171,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-646,2455379.47582,0.0006,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-643,2455387.83985,0.00122,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-627,2455432.45436,0.00033,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-627,2455432.45437,0.00025,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-627,2455432.4546,0.00027,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-627,2455432.45534,0.00066,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-609,2455482.64913,0.00081,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-528,2455708.5146,0.00022,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-525,2455716.87995,0.00086,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-518,2455736.39824,0.00091,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-515,2455744.7635,0.00092,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-509,2455761.50126,0.0029,BJD_TDB,1,2012MNRAS.422.3099S
HAT-P-05,-405,2456051.4937,0.0004,BJD_TDB,1,2017AIPC.1815h0021P
HAT-P-05,0,2457180.82658,0.00076,BJD_TDB,1,2017MNRAS.472.3871T
HAT-P-05,657,2459012.85448,0.0007366,BJD_TDB,1,This work
HAT-P-05,658,2459015.64312,0.000651,BJD_TDB,1,This work
HAT-P-05,659,2459018.43282,0.0006495,BJD_TDB,1,This work
HAT-P-05,660,2459021.21975,0.0006368,BJD_TDB,1,This work
HAT-P-05,661,2459024.008,0.0006474,BJD_TDB,1,This work
HAT-P-05,662,2459026.79731,0.0008845,BJD_TDB,1,This work
HAT-P-05,663,2459029.58619,0.0007013,BJD_TDB,1,This work
HAT-P-05,664,2459032.37329,0.0006809,BJD_TDB,1,This work
HAT-P-05,793,2459392.0864,0.0005653,BJD_TDB,1,This work
HAT-P-05,794,2459394.87594,0.0005671,BJD_TDB,1,This work
HAT-P-05,795,2459397.66457,0.0005857,BJD_TDB,1,This work
HAT-P-05,796,2459400.45228,0.0005426,BJD_TDB,1,This work
HAT-P-05,797,2459403.24049,0.0005171,BJD_TDB,1,This work
HAT-P-05,798,2459406.03006,0.0005306,BJD_TDB,1,This work
HAT-P-05,799,2459408.81864,0.0005991,BJD_TDB,1,This work
HAT-P-05,800,2459411.60633,0.000597,BJD_TDB,1,This work
HAT-P-05,801,2459414.39524,0.0006311,BJD_TDB,1,This work
HAT-P-05,802,2459417.18295,0.0004739,BJD_TDB,1,This work
HAT-P-06,-362,2454035.67648,0.00028,BJD_TDB,1,2012ApJ…746..111T; 2008ApJ...673L..79N; 2010IBVS.5919....1S
HAT-P-06,-281,2454347.76839,0.00042,BJD_TDB,1,2012ApJ…746..111T; 2008ApJ...673L..79N; 2010IBVS.5919....1S
HAT-P-06,-190,2454698.3916,0.0011,BJD_TDB,1,2012ApJ...746..111T
HAT-P-06,-179,2454740.77668,0.00063,BJD_TDB,1,2012ApJ...746..111T
HAT-P-06,-70,2455160.75292,0.00034,BJD_TDB,1,2012ApJ...746..111T
HAT-P-06,0,2455430.4657,0.0013,BJD_TDB,1,2012ApJ...746..111T
HAT-P-06,859,2458740.18819,0.0005855,BJD_TDB,1,This work
HAT-P-06,860,2458744.0412,0.000667,BJD_TDB,1,This work
HAT-P-06,863,2458755.59972,0.0005487,BJD_TDB,1,This work
HAT-P-06,864,2458759.45237,0.0004805,BJD_TDB,1,This work
HAT-P-06,866,2458767.1586,0.0007874,BJD_TDB,1,This work
HAT-P-06,867,2458771.01204,0.0004596,BJD_TDB,1,This work
HAT-P-06,869,2458778.71744,0.0007184,BJD_TDB,1,This work
HAT-P-06,870,2458782.57081,0.0008918,BJD_TDB,1,This work
HAT-P-06,871,2458786.42458,0.000611,BJD_TDB,1,This work
HAT-P-07,-744,2453790.2593,0.001,BJD,>1,2008ApJ...680.1450P
HAT-P-07,-337,2454687.5815,0.0012,BJD,1,2010ApJ...710...97C
HAT-P-07,-333,2454696.40413,0.00075,BJD,1,2010ApJ...710...97C
HAT-P-07,-332,2454698.6064,0.0012,BJD,1,2010ApJ...710...97C
HAT-P-07,-331,2454700.8139,0.0011,BJD,1,2010ApJ...710...97C
HAT-P-07,-330,2454703.01513,0.00099,BJD,1,2010ApJ...710...97C
HAT-P-07,-329,2454705.22219,0.00086,BJD,1,2010ApJ...710...97C
HAT-P-07,-328,2454707.43077,0.00074,BJD,1,2010ApJ...710...97C
HAT-P-07,-327,2454709.63062,0.00092,BJD,1,2010ApJ...710...97C
HAT-P-07,-5,2455419.55818,0.0007,BJD_TDB,1,10.3847/0004-637x/823/2/122
HAT-P-07,0,2455430.58278,0.00047,BJD_TDB,1,10.3847/0004-637x/823/2/122
HAT-P-07,1476,2458684.77285,0.0007293,BJD_TDB,1,This work
HAT-P-07,1477,2458686.97691,0.000705,BJD_TDB,1,This work
HAT-P-07,1478,2458689.18161,0.0007237,BJD_TDB,1,This work
HAT-P-07,1479,2458691.38628,0.000601,BJD_TDB,1,This work
HAT-P-07,1480,2458693.5912,0.0006331,BJD_TDB,1,This work
HAT-P-07,1481,2458695.79528,0.0006765,BJD_TDB,1,This work
HAT-P-07,1482,2458698.00067,0.0007231,BJD_TDB,1,This work
HAT-P-07,1483,2458700.20555,0.0006387,BJD_TDB,1,This work
HAT-P-07,1484,2458702.41052,0.0007532,BJD_TDB,1,This work
HAT-P-07,1485,2458704.61439,0.00069,BJD_TDB,1,This work
HAT-P-07,1486,2458706.81985,0.0006972,BJD_TDB,1,This work
HAT-P-07,1487,2458709.02443,0.0006918,BJD_TDB,1,This work
HAT-P-07,1489,2458713.43407,0.0007337,BJD_TDB,1,This work
HAT-P-07,1490,2458715.63775,0.000655,BJD_TDB,1,This work
HAT-P-07,1491,2458717.84417,0.0006904,BJD_TDB,1,This work
HAT-P-07,1492,2458720.04873,0.0006728,BJD_TDB,1,This work
HAT-P-07,1495,2458726.66116,0.0006136,BJD_TDB,1,This work
HAT-P-07,1496,2458728.86661,0.0008958,BJD_TDB,1,This work
HAT-P-07,1497,2458731.07216,0.000653,BJD_TDB,1,This work
HAT-P-07,1498,2458733.27655,0.000605,BJD_TDB,1,This work
HAT-P-07,1798,2459394.69833,0.0005977,BJD_TDB,1,This work
HAT-P-07,1799,2459396.90183,0.0007431,BJD_TDB,1,This work
HAT-P-07,1800,2459399.10737,0.0005757,BJD_TDB,1,This work
HAT-P-07,1801,2459401.31184,0.0006722,BJD_TDB,1,This work
HAT-P-07,1802,2459403.51603,0.0006187,BJD_TDB,1,This work
HAT-P-07,1803,2459405.72233,0.0005978,BJD_TDB,1,This work
HAT-P-07,1805,2459410.13017,0.000693,BJD_TDB,1,This work
HAT-P-07,1806,2459412.33598,0.0006193,BJD_TDB,1,This work
HAT-P-07,1807,2459414.54051,0.0005476,BJD_TDB,1,This work
HAT-P-07,1808,2459416.74556,0.0006058,BJD_TDB,1,This work
HAT-P-07,1810,2459421.15575,0.0006685,BJD_TDB,1,This work
HAT-P-07,1811,2459423.35916,0.0007197,BJD_TDB,1,This work
HAT-P-07,1812,2459425.56428,0.0007363,BJD_TDB,1,This work
HAT-P-07,1813,2459427.76828,0.0006719,BJD_TDB,1,This work
HAT-P-07,1814,2459429.97454,0.0006888,BJD_TDB,1,This work
HAT-P-07,1815,2459432.17773,0.0006455,BJD_TDB,1,This work
HAT-P-07,1816,2459434.38225,0.0006177,BJD_TDB,1,This work
HAT-P-07,1817,2459436.58821,0.0007183,BJD_TDB,1,This work
HAT-P-07,1818,2459438.79076,0.0006636,BJD_TDB,1,This work
HAT-P-07,1819,2459440.99709,0.0005896,BJD_TDB,1,This work
HAT-P-07,1820,2459443.20131,0.0007151,BJD_TDB,1,This work
HAT-P-07,1821,2459445.40685,0.0006907,BJD_TDB,1,This work
HAT-P-08,-316,2454437.67461,0.00044,BJD_TDB,1,2013A&A…551A..11M; 2009ApJ...704.1107L
HAT-P-08,-122,2455034.4824,0.0031,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,-122,2455034.4881,0.0017,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,-118,2455046.7904,0.0008,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,-110,2455071.4,0.002,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,-110,2455071.4017,0.0009,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,-110,2455071.4056,0.0012,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,-110,2455071.4132,0.0013,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,-109,2455074.4752,0.0013,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,-93,2455123.7021,0.0018,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,-92,2455126.77446,0.00079,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,-85,2455148.314,0.0019,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,0,2455409.7992,0.0012,BJD_TDB,1,2013A&A…551A..11M; 2012ApJ...746..111T
HAT-P-08,8,2455434.4108,0.0023,BJD_TDB,1,2013A&A…551A..11M; 2011A&A...533A.113M
HAT-P-08,9,2455437.4834,0.0011,BJD_TDB,1,2013A&A…551A..11M; 2011A&A...533A.113M
HAT-P-08,9,2455437.48434,0.00088,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,9,2455437.4861,0.00043,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,9,2455437.4895,0.001,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,10,2455440.5646,0.0012,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,13,2455449.79074,0.00099,BJD_TDB,1,2013A&A…551A..11M; 2011A&A...533A.113M
HAT-P-08,14,2455452.86716,0.00079,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,126,2455797.4152,0.0018,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,126,2455797.4186,0.0015,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,127,2455800.4916,0.0013,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,127,2455800.4942,0.0011,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,127,2455800.4968,0.0025,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,127,2455800.4996,0.001,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,131,2455812.80021,0.00085,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,138,2455834.3372,0.0019,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,139,2455837.4136,0.0025,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,140,2455840.48811,0.00063,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,140,2455840.48845,0.00049,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,155,2455886.6345,0.0021,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,246,2456166.5776,0.0011,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,246,2456166.57924,0.00054,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,246,2456166.58162,0.00051,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,246,2456166.58178,0.00057,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,249,2456175.81123,0.00059,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,258,2456203.49662,0.00031,BJD_TDB,1,2013A&A...551A..11M
HAT-P-08,258,2456203.49682,0.00083,BJD_TDB,1,2013A&A...551A..11M
HAT-P-09,-669,2454417.90848,0.0003,BJD_TDB,>1,2019AJ....157...82W; 2009ApJ...690.1393S
HAT-P-09,-459,2455241.69911,0.00032,BJD_TDB,1,2012NewA...17..438D
HAT-P-09,-458,2455245.62179,0.001,BJD_TDB,1,2012NewA...17..438D
HAT-P-09,-446,2455292.69637,0.00036,BJD_TDB,1,2012NewA...17..438D
HAT-P-09,0,2457042.274,0.0021,BJD_TDB,1,2017AIPC.1815h0021P
HAT-P-09,91,2457399.24582,0.001394,BJD_TDB,1,2019AJ....157...82W
HAT-P-09,106,2457458.08549,0.001215,BJD_TDB,1,2019AJ....157...82W
HAT-P-09,168,2457701.30337,0.000936,BJD_TDB,1,2019AJ....157...82W
HAT-P-09,181,2457752.29752,0.001157,BJD_TDB,1,2019AJ....157...82W
HAT-P-09,183,2457760.14058,0.000838,BJD_TDB,1,2019AJ....157...82W
HAT-P-09,196,2457811.14137,0.000991,BJD_TDB,1,2019AJ....157...82W
HAT-P-09,459,2458842.84089,0.001016,BJD_TDB,1,This work
HAT-P-09,460,2458846.76198,0.0009955,BJD_TDB,1,This work
HAT-P-09,461,2458850.68639,0.0008666,BJD_TDB,1,This work
HAT-P-09,462,2458854.6086,0.0008028,BJD_TDB,1,This work
HAT-P-09,463,2458858.52977,0.0010765,BJD_TDB,1,This work
HAT-P-09,464,2458862.45464,0.0009926,BJD_TDB,1,This work
HAT-P-09,465,2458866.37876,0.0010473,BJD_TDB,1,This work
HAT-P-11,-619,2454605.89132,0.00032,BJD,>1,2010ApJ...710.1724B
HAT-P-11,0,2457631.44048,0.00021,BJD_TDB,1,2019A&A...622A.172M
HAT-P-11,80,2458022.46537,0.00024,BJD_TDB,1,2019A&A...622A.172M
HAT-P-11,216,2458687.20571,0.0003411,BJD_TDB,1,This work
HAT-P-11,217,2458692.09365,0.0004233,BJD_TDB,1,This work
HAT-P-11,219,2458701.86913,0.0004522,BJD_TDB,1,This work
HAT-P-11,220,2458706.75709,0.0003875,BJD_TDB,1,This work
HAT-P-11,221,2458711.64562,0.0005141,BJD_TDB,1,This work
HAT-P-11,222,2458716.53456,0.000483,BJD_TDB,1,This work
HAT-P-11,223,2458721.42148,0.0005158,BJD_TDB,1,This work
HAT-P-11,224,2458726.3089,0.0004406,BJD_TDB,1,This work
HAT-P-11,225,2458731.19638,0.0004236,BJD_TDB,1,This work
HAT-P-11,366,2459420.3766,0.0003382,BJD_TDB,1,This work
HAT-P-11,367,2459425.26445,0.0004911,BJD_TDB,1,This work
HAT-P-11,368,2459430.1522,0.0004532,BJD_TDB,1,This work
HAT-P-11,369,2459435.04003,0.0003938,BJD_TDB,1,This work
HAT-P-11,370,2459439.92728,0.0004545,BJD_TDB,1,This work
HAT-P-11,371,2459444.81552,0.0004039,BJD_TDB,1,This work
HAT-P-12,-775,2454187.85655,0.0002,BJD,1,2012AJ....143...95L; 2009ApJ...706..785H
HAT-P-12,-766,2454216.77265,0.00014,BJD,1,2012AJ....143...95L; 2009ApJ...706..785H
HAT-P-12,-563,2454869.02397,0.00017,BJD,1,2012AJ....143...95L; 2009ApJ...706..785H
HAT-P-12,-554,2454897.94225,0.00024,BJD,1,2012AJ....143...95L; 2009ApJ...706..785H
HAT-P-12,-537,2454952.56398,0.0008,BJD,1,2012AJ....143...95L
HAT-P-12,-533,2454965.41639,0.00046,BJD,1,2012AJ....143...95L
HAT-P-12,-533,2454965.41748,0.0009,BJD,1,2012AJ....143...95L
HAT-P-12,-527,2454984.69368,0.0006,BJD,1,2012AJ....143...95L
HAT-P-12,-425,2455312.42673,0.00032,BJD,1,2012AJ....143...95L
HAT-P-12,-420,2455328.49039,0.00022,BJD_TDB,1,2021RAA....21...97S; 2018A&A...613A..41M
HAT-P-12,-414,2455347.76952,0.00035,BJD_TDB,1,2015A&A…583A.138M; 2012PASP..124..212S
HAT-P-12,-326,2455630.51896,0.00049,BJD,1,2012AJ....143...95L
HAT-P-12,-326,2455630.51929,0.00011,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-321,2455646.58477,0.00059,BJD,1,2012AJ....143...95L
HAT-P-12,-321,2455646.58486,0.0004,BJD,1,2012AJ....143...95L
HAT-P-12,-320,2455649.79769,0.0002,BJD,1,2012AJ....143...95L
HAT-P-12,-317,2455659.43563,0.00038,BJD,1,2012AJ....143...95L
HAT-P-12,-317,2455659.43649,0.00044,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-315,2455665.86234,0.00031,BJD,1,2012AJ....143...95L
HAT-P-12,-314,2455669.07486,0.00082,BJD_TDB,1,2021RAA....21...97S
HAT-P-12,-312,2455675.49947,0.00064,BJD,1,2012AJ....143...95L
HAT-P-12,-312,2455675.50436,0.00047,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-311,2455678.71382,0.00041,BJD_TDB,1,2021RAA....21...97S
HAT-P-12,-307,2455691.56661,0.00022,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-306,2455694.78089,0.00024,BJD,1,2012AJ....143...95L
HAT-P-12,-303,2455704.42185,0.00038,BJD,1,2012AJ....143...95L
HAT-P-12,-302,2455707.63244,0.00027,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-298,2455720.48443,0.00015,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-293,2455736.54999,0.0003,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-222,2455964.67787,0.00059,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-213,2455993.59516,0.00037,BJD_TDB,1,2021RAA....21...97S; 2018A&A...613A..41M
HAT-P-12,-209,2456006.44779,0.00012,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-195,2456051.42937,0.00048,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-194,2456054.64202,0.0006,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-185,2456083.55936,0.00065,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-90,2456388.80064,0.00048,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-90,2456388.80101,0.00081,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,-68,2456459.4881,0.0002,BJD_TDB,1,2021RAA....21...97S; 2018A&A...613A..41M
HAT-P-12,0,2456677.97482,0.00047,BJD_TDB,1,2017MNRAS.472.3871T
HAT-P-12,12,2456716.53165,0.00033,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,17,2456732.59741,0.00023,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,17,2456732.59758,0.00015,BJD_TDB,1,2021RAA....21...97S; 2018A&A...613A..41M
HAT-P-12,17,2456732.59765,0.00011,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,17,2456732.59796,9E-05,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,17,2456732.59811,0.00028,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,17,2456732.59827,0.00063,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,18,2456735.81023,0.00029,BJD_TDB,1,2021RAA....21...97S
HAT-P-12,26,2456761.51588,0.00013,BJD_TDB,1,2021RAA....21...97S; 2018A&A...613A..41M
HAT-P-12,27,2456764.7282,0.0004,BJD_TDB,1,2021RAA....21...97S
HAT-P-12,36,2456793.64833,0.00092,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,40,2456806.49642,0.00062,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,40,2456806.49815,0.00019,BJD_TDB,1,2015A&A...583A.138M
HAT-P-12,162,2457198.49137,0.00026,BJD_TDB,1,2021RAA....21...97S; 2018A&A...613A..41M
HAT-P-12,168,2457217.76896,0.00059,BJD_TDB,1,2021RAA....21...97S
HAT-P-12,261,2457516.58394,0.00031,BJD_TDB,1,2018A&A...620A.142A
HAT-P-12,279,2457574.41888,0.00025,BJD_TDB,1,2021RAA....21...97S; 2018A&A...613A..41M
HAT-P-12,359,2457831.46339,0.00037,BJD_TDB,1,2018A&A...620A.142A
HAT-P-12,360,2457834.67573,0.00042,BJD_TDB,1,2018A&A...620A.142A
HAT-P-12,373,2457876.44558,0.00036,BJD_TDB,1,2018A&A...620A.142A
HAT-P-12,374,2457879.6616,0.00036,BJD_TDB,1,2018A&A...620A.142A
HAT-P-12,378,2457892.51113,0.00046,BJD_TDB,1,2018A&A...620A.142A
HAT-P-12,378,2457892.51191,0.00012,BJD_TDB,1,2018A&A...620A.142A
HAT-P-12,378,2457892.51258,0.00041,BJD_TDB,1,2018A&A...620A.142A
HAT-P-12,383,2457908.57706,0.0004,BJD_TDB,1,2018A&A...620A.142A
HAT-P-12,393,2457940.70759,0.00036,BJD_TDB,1,2018A&A...620A.142A
HAT-P-12,642,2458740.75967,0.0008037,BJD_TDB,1,This work
HAT-P-12,643,2458743.97173,0.000705,BJD_TDB,1,This work
HAT-P-12,644,2458747.18414,0.0005539,BJD_TDB,1,This work
HAT-P-12,646,2458753.61102,0.0005546,BJD_TDB,1,This work
HAT-P-12,647,2458756.82441,0.0006149,BJD_TDB,1,This work
HAT-P-12,648,2458760.03741,0.0004428,BJD_TDB,1,This work
HAT-P-12,702,2458933.54277,0.0007356,BJD_TDB,1,This work
HAT-P-12,703,2458936.75575,0.0005264,BJD_TDB,1,This work
HAT-P-12,704,2458939.96929,0.0004456,BJD_TDB,1,This work
HAT-P-12,706,2458946.39493,0.0005788,BJD_TDB,1,This work
HAT-P-12,707,2458949.60763,0.0004935,BJD_TDB,1,This work
HAT-P-12,708,2458952.82107,0.0004585,BJD_TDB,1,This work
HAT-P-13,-319,2454581.62443,0.00122,BJD_TDB,1,2012MNRAS.420.2580S; 2009ApJ...707..446B
HAT-P-13,-252,2454777.01324,0.001,BJD_TDB,1,2012MNRAS.420.2580S; 2009ApJ...707..446B
HAT-P-13,-251,2454779.9299,0.00063,BJD_TDB,1,2012MNRAS.420.2580S; 2009ApJ...707..446B
HAT-P-13,-250,2454782.84394,0.00155,BJD_TDB,1,2012MNRAS.420.2580S; 2009ApJ...707..446B
HAT-P-13,-227,2454849.92099,0.00075,BJD_TDB,1,2012MNRAS.420.2580S; 2009ApJ...707..446B
HAT-P-13,-216,2454882.00078,0.0015,BJD_TDB,1,2012MNRAS.420.2580S; 2009ApJ...707..446B
HAT-P-13,-189,2454960.74005,0.00178,BJD_TDB,1,2012MNRAS.420.2580S; 2009ApJ...707..446B
HAT-P-13,-118,2455167.79647,0.0028,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,-109,2455194.03566,0.00229,BJD_TDB,1,2012MNRAS.420.2580S; 2011AJ....142...84F
HAT-P-13,-108,2455196.9545,0.00127,BJD_TDB,1,2012MNRAS.420.2580S; 2011AJ....142...84F
HAT-P-13,-107,2455199.86837,0.00123,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,-107,2455199.86867,0.00131,BJD_TDB,1,2012MNRAS.420.2580S; 2011AJ....142...84F
HAT-P-13,-96,2455231.94542,0.00091,BJD_TDB,1,2012MNRAS.420.2580S; 2011AJ....142...84F
HAT-P-13,-90,2455249.45117,0.002,BJD_TDB,1,2012MNRAS.420.2580S; 2010A&A...523A..84S
HAT-P-13,-83,2455269.86567,0.0018,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,-82,2455272.77577,0.0012,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,-82,2455272.77627,0.0025,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,-81,2455275.69207,0.0018,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,-81,2455275.69312,0.00266,BJD_TDB,1,2012MNRAS.420.2580S; 2011AJ....142...84F
HAT-P-13,-70,2455307.77077,0.0037,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,-69,2455310.69197,0.0025,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,0,2455511.90854,0.00141,BJD_TDB,1,2012MNRAS.420.2580S; 2011AJ....142...84F
HAT-P-13,16,2455558.56302,0.00098,BJD_TDB,1,2012MNRAS.420.2580S; 2011MNRAS.413L..43P
HAT-P-13,17,2455561.48416,0.004,BJD_TDB,1,2012MNRAS.420.2580S; 2011MNRAS.413L..43P
HAT-P-13,18,2455564.39876,0.0018,BJD_TDB,1,2012MNRAS.420.2580S; 2011A&A...532A..24N
HAT-P-13,25,2455584.81455,0.00153,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,27,2455590.64523,0.00179,BJD_TDB,1,2012MNRAS.420.2580S; 2011MNRAS.413L..43P
HAT-P-13,28,2455593.55879,0.00185,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,28,2455593.56147,0.00115,BJD_TDB,1,2012MNRAS.420.2580S; 2011A&A...532A..24N
HAT-P-13,29,2455596.47291,0.0014,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,29,2455596.47327,0.00202,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,29,2455596.47662,0.00305,BJD_TDB,1,2012MNRAS.420.2580S; 2011A&A...532A..24N
HAT-P-13,30,2455599.39267,0.00075,BJD_TDB,1,2012MNRAS.420.2580S; 2011A&A...532A..24N
HAT-P-13,30,2455599.39446,0.001,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,31,2455602.31068,0.00167,BJD_TDB,1,2012MNRAS.420.2580S; 2011A&A...532A..24N
HAT-P-13,35,2455613.9739,0.00225,BJD_TDB,1,2012MNRAS.420.2580S; 2011AJ....142...84F
HAT-P-13,36,2455616.8929,0.00152,BJD_TDB,1,2012MNRAS.420.2580S; 2011AJ....142...84F
HAT-P-13,37,2455619.80786,0.00134,BJD_TDB,1,2012MNRAS.420.2580S; 2011AJ....142...84F
HAT-P-13,38,2455622.72351,0.00166,BJD_TDB,1,2012MNRAS.420.2580S; 2011AJ....142...84F
HAT-P-13,54,2455669.3814,0.00126,BJD_TDB,1,2012MNRAS.420.2580S
HAT-P-13,289,2456354.69817,0.0014,BJD_TDB,1,2012MNRAS.420.2580S; 10.1093/mnras/stw574
HAT-P-14,-514,2454759.59354,0.0029,BJD_TDB,1,2010ApJ...715..458T
HAT-P-14,-491,2454866.03344,0.00273,BJD_TDB,1,2010ApJ...715..458T
HAT-P-14,-480,2454916.93913,0.00077,BJD_TDB,1,2016ApJ...819...27F
HAT-P-14,-480,2454916.94016,0.00081,BJD_TDB,1,2010ApJ...715..458T
HAT-P-14,-477,2454930.82139,0.00099,BJD_TDB,1,2016ApJ...819...27F
HAT-P-14,-477,2454930.82236,0.00114,BJD_TDB,1,2010ApJ...715..458T
HAT-P-14,-469,2454967.84169,0.00101,BJD_TDB,1,2016ApJ...819...27F
HAT-P-14,-469,2454967.84262,0.00088,BJD_TDB,1,2010ApJ...715..458T
HAT-P-14,-404,2455268.64254,0.00054,BJD_TDB,1,2016ApJ...819...27F
HAT-P-14,-397,2455301.03507,0.00036,BJD_TDB,>1,10.1088/0004-6256/141/5/161
HAT-P-14,-388,2455342.68271,0.00068,BJD_TDB,1,2016ApJ...819...27F
HAT-P-14,-382,2455370.44714,0.00125,BJD_TDB,1,2016ApJ...819...27F
HAT-P-14,0,2457138.21544,0.00029,BJD_TDB,1,2016ApJ...819...27F
HAT-P-14,399,2458984.65286,0.0007254,BJD_TDB,1,This work
